filename,composer,data_type,st0,st1,st2,st3,st4,st5,st6,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
debussy_images_orchestre_1_(c)lefeldt.mid,debussy,train,1.0,0.397795591182,0.782565130261,0.823647294589,0.556112224449,0.304609218437,0.692384769539,1.0,0.429799426934,0.568767908309,0.510028653295,0.60888252149,0.452722063037,0.724928366762,0.422636103152,0.372492836676,0.43553008596,0.530085959885,0.459885386819
debussy_images_orchestre_4_(c)lefeldt.mid,debussy,train,0.872437357631,0.364464692483,0.916476841306,0.580106302202,1.0,0.498101746393,0.479119210326,0.453111305872,0.553900087642,0.420683610868,0.690622261174,0.36722173532,0.346187554777,0.323400525855,1.0,0.154250657318,0.574934268186,0.290096406661,0.262927256792
debussy_la_mer_1_rev_(c)yogore.mid,debussy,train,0.685234899329,0.655704697987,0.815436241611,1.0,0.497315436242,0.548322147651,0.502684563758,0.540447504303,0.338209982788,0.840791738382,0.446643717728,0.598967297762,1.0,0.282271944923,0.63769363167,0.303786574871,0.399311531842,0.204819277108,0.439759036145
debussy_la_plus_que_lente_(c)lefeldt.mid,debussy,train,0.909090909091,0.800865800866,1.0,0.692640692641,0.874458874459,0.965367965368,0.935064935065,0.871287128713,0.168316831683,0.915841584158,0.346534653465,0.79702970297,0.579207920792,0.212871287129,1.0,0.272277227723,0.831683168317,0.282178217822,0.787128712871
debussy_images_orchestre_5_(c)lefeldt.mid,debussy,train,1.0,0.476489028213,0.926332288401,0.710553814002,0.58881922675,0.619644723093,0.819226750261,0.890860692103,0.807453416149,0.809228039042,0.73735581189,0.835847382431,0.675244010648,0.531499556344,1.0,0.553682342502,0.498669032831,0.61934338953,0.771960958296
debussy_la_mer_2_(c)yogore.mid,debussy,train,1.0,0.464004499438,0.667604049494,0.669853768279,0.303149606299,0.688413948256,0.659730033746,1.0,0.594618834081,0.739910313901,0.559641255605,0.504932735426,0.590134529148,0.47802690583,0.483408071749,0.669058295964,0.42869955157,0.618834080717,0.433183856502
debussy_la_mer_1_(c)galimberti.mid,debussy,train,0.652519893899,0.74358974359,0.993368700265,1.0,0.510167992927,0.697170645447,0.584438549956,0.541617122473,0.335909631391,1.0,0.529726516052,0.806183115339,0.990487514863,0.354340071344,0.686087990488,0.481569560048,0.456004756243,0.277645659929,0.508323424495
debussy_marche_ecossaise_piano-4hands_(c)lefeldt.mid,debussy,train,1.0,0.686448184234,0.881310894597,0.767936226749,0.662533215235,0.4880425155,0.720106288751,1.0,0.268539325843,0.870786516854,0.860674157303,0.257303370787,0.716853932584,0.257303370787,0.840449438202,0.392134831461,0.226966292135,0.650561797753,0.262921348315
debussy_petite_suite_1_(c)gray.mid,debussy,train,0.812765957447,0.612765957447,0.995744680851,0.834042553191,0.889361702128,0.676595744681,1.0,0.794392523364,0.0981308411215,0.672897196262,1.0,0.0934579439252,0.897196261682,0.018691588785,0.976635514019,0.443925233645,0.299065420561,0.808411214953,0.289719626168
debussy_petite_suite_2_(c)gray.mid,debussy,train,1.0,0.616751269036,0.832487309645,0.761421319797,0.796954314721,0.941624365482,0.845177664975,1.0,0.0287206266319,0.634464751958,0.13315926893,0.723237597911,0.723237597911,0.0600522193211,0.819843342037,0.20365535248,0.76501305483,0.193211488251,0.676240208877
debussy_la_mer_3_(c)yogore.mid,debussy,train,0.769099201824,0.566134549601,0.888825541619,0.63740022805,0.648802736602,1.0,0.938996579247,0.881370826011,0.304042179262,0.872583479789,0.529876977153,0.84007029877,0.485940246046,0.496485061511,1.0,0.885764499121,0.65553602812,0.645869947276,0.801405975395
debussy_petite_suite_2_(c)yogore.mid,debussy,train,1.0,0.604060913706,0.827411167513,0.756345177665,0.809644670051,0.921319796954,0.837563451777,1.0,0.0287206266319,0.621409921671,0.130548302872,0.720626631854,0.720626631854,0.0574412532637,0.832898172324,0.193211488251,0.754569190601,0.182767624021,0.678851174935
debussy_petite_suite_4_(c)yogore.mid,debussy,train,0.883516483516,0.835164835165,0.751648351648,0.793406593407,1.0,0.949450549451,0.635164835165,0.837362637363,0.0461538461538,0.835164835165,0.265934065934,0.485714285714,0.663736263736,0.12967032967,1.0,0.0197802197802,0.92967032967,0.206593406593,0.428571428571
debussy_petite_suite_3_(c)gray.mid,debussy,train,0.75,0.866883116883,0.837662337662,0.685064935065,1.0,0.912337662338,0.902597402597,0.707792207792,0.0422077922078,0.866883116883,0.00649350649351,0.831168831169,0.512987012987,0.172077922078,1.0,0.0941558441558,0.818181818182,0.13961038961,0.762987012987
debussy_petite_suite_4_(c)gray.mid,debussy,train,0.890350877193,0.815789473684,0.756578947368,0.789473684211,1.0,0.960526315789,0.627192982456,0.844298245614,0.0460526315789,0.815789473684,0.265350877193,0.491228070175,0.657894736842,0.131578947368,1.0,0.0197368421053,0.940789473684,0.206140350877,0.421052631579
debussy_petit_negre_(c)yogore.mid,debussy,train,1.0,0.762711864407,0.669491525424,0.610169491525,0.923728813559,0.728813559322,0.991525423729,0.914893617021,0.340425531915,0.957446808511,0.063829787234,0.776595744681,0.36170212766,0.404255319149,1.0,0.159574468085,0.914893617021,0.36170212766,0.882978723404
debussy_pour_le_piano_2_(c)dery.mid,debussy,train,1.0,0.762773722628,0.740875912409,0.875912408759,0.934306569343,0.799270072993,0.79197080292,0.92578125,0.14453125,0.81640625,0.75,0.04296875,0.8671875,0.0703125,1.0,0.546875,0.30859375,0.79296875,0.0546875
debussy_pour_le_piano_2_bachovich.mid,debussy,train,1.0,0.744444444444,0.777777777778,0.881481481481,0.951851851852,0.807407407407,0.788888888889,0.910505836576,0.140077821012,0.782101167315,0.774319066148,0.0428015564202,0.856031128405,0.0700389105058,1.0,0.536964980545,0.311284046693,0.774319066148,0.0544747081712
debussy_preludes_1_10_(c)dery.mid,debussy,train,1.0,0.671974522293,0.917197452229,0.62101910828,0.984076433121,0.477707006369,0.630573248408,1.0,0.297520661157,0.871900826446,0.545454545455,0.644628099174,0.425619834711,0.380165289256,0.909090909091,0.367768595041,0.619834710744,0.359504132231,0.45867768595
debussy_pour_le_piano_1_bachovich.mid,debussy,train,1.0,0.332792207792,0.818181818182,0.931818181818,0.766233766234,0.62012987013,0.923701298701,0.641949152542,0.66313559322,0.434322033898,0.872881355932,0.194915254237,0.993644067797,0.222457627119,1.0,0.476694915254,0.332627118644,0.593220338983,0.612288135593
debussy_preludes_1_10_(c)galimberti.mid,debussy,train,1.0,0.674121405751,0.916932907348,0.613418530351,0.984025559105,0.482428115016,0.623003194888,1.0,0.298755186722,0.875518672199,0.547717842324,0.643153526971,0.427385892116,0.369294605809,0.917012448133,0.360995850622,0.626556016598,0.352697095436,0.45643153527
debussy_pour_le_piano_3_bachovich.mid,debussy,train,1.0,0.565008025682,0.781701444623,0.955056179775,0.565008025682,0.77849117175,0.789727126806,1.0,0.745098039216,0.985994397759,0.899159663866,0.464985994398,0.985994397759,0.680672268908,0.985994397759,0.602240896359,0.756302521008,0.697478991597,0.680672268908
debussy_preludes_1_12_(c)dery.mid,debussy,train,0.816091954023,0.409961685824,0.505747126437,0.666666666667,1.0,0.701149425287,0.371647509579,0.536398467433,0.27969348659,0.409961685824,0.195402298851,0.310344827586,0.383141762452,0.283524904215,1.0,0.183908045977,0.51724137931,0.0842911877395,0.287356321839
debussy_preludes_1_1_(c)galimberti.mid,debussy,train,0.733333333333,0.6,0.84,0.473333333333,1.0,0.693333333333,0.74,0.568493150685,0.184931506849,0.616438356164,0.239726027397,0.623287671233,0.246575342466,0.239726027397,1.0,0.027397260274,0.712328767123,0.171232876712,0.58904109589
debussy_preludes_1_12_(c)galimberti.mid,debussy,train,0.809160305344,0.408396946565,0.503816793893,0.641221374046,1.0,0.702290076336,0.374045801527,0.526717557252,0.282442748092,0.408396946565,0.19465648855,0.309160305344,0.370229007634,0.270992366412,1.0,0.18320610687,0.519083969466,0.0839694656489,0.290076335878
debussy_preludes_1_2_(c)dery.mid,debussy,train,0.807692307692,1.0,0.668269230769,0.817307692308,0.692307692308,0.0,0.576923076923,0.807692307692,0.0,1.0,0.0,0.668269230769,0.144230769231,0.673076923077,0.149038461538,0.543269230769,0.0,0.567307692308,0.00961538461538
debussy_preludes_1_11_(c)galimberti.mid,debussy,train,0.747395833333,0.4609375,0.559895833333,0.919270833333,1.0,0.377604166667,0.544270833333,0.50289017341,0.326589595376,0.511560693642,0.42774566474,0.193641618497,0.768786127168,0.251445086705,1.0,0.109826589595,0.419075144509,0.271676300578,0.332369942197
debussy_preludes_1_2_(c)galimberti.mid,debussy,train,0.676328502415,0.0,0.579710144928,0.792270531401,1.0,0.647342995169,0.806763285024,0.144927536232,0.531400966184,0.0,0.570048309179,0.00966183574879,0.792270531401,0.0,1.0,0.0,0.647342995169,0.140096618357,0.666666666667
debussy_preludes_1_4_(c)dery.mid,debussy,train,0.803212851406,0.212851405622,1.0,0.610441767068,0.493975903614,0.638554216867,0.670682730924,0.532663316583,0.472361809045,0.266331658291,0.251256281407,1.0,0.306532663317,0.457286432161,0.618090452261,0.331658291457,0.467336683417,0.391959798995,0.447236180905
debussy_preludes_1_4_(c)galimberti.mid,debussy,train,0.808943089431,0.219512195122,1.0,0.613821138211,0.50406504065,0.646341463415,0.666666666667,0.546391752577,0.479381443299,0.278350515464,0.268041237113,1.0,0.309278350515,0.469072164948,0.639175257732,0.324742268041,0.494845360825,0.396907216495,0.448453608247
debussy_preludes_1_6_(c)dery.mid,debussy,train,0.954545454545,0.954545454545,1.0,0.787878787879,0.227272727273,0.833333333333,0.757575757576,0.793650793651,0.206349206349,1.0,0.857142857143,0.190476190476,0.31746031746,0.507936507937,0.238095238095,0.428571428571,0.444444444444,0.365079365079,0.428571428571
debussy_preludes_1_6_(c)galimberti.mid,debussy,train,0.96875,0.984375,1.0,0.828125,0.21875,0.859375,0.78125,0.777777777778,0.206349206349,1.0,0.825396825397,0.190476190476,0.31746031746,0.52380952381,0.222222222222,0.428571428571,0.444444444444,0.365079365079,0.428571428571
debussy_la_mer_2_(c)galimberti.mid,debussy,train,0.73155216285,0.255089058524,0.756997455471,0.614503816794,0.778307888041,1.0,0.669529262087,0.507151614221,0.432774826318,0.327748263179,0.554556599918,0.418062934205,0.379239885574,0.410298324479,1.0,0.608908868002,0.675929709849,0.459746628525,0.400490396404
debussy_preludes_1_3_(c)galimberti.mid,debussy,train,0.350912778905,0.15415821501,1.0,0.902636916836,0.2738336714,0.292089249493,0.243407707911,0.360103626943,0.0880829015544,0.19689119171,0.430051813472,0.847150259067,1.0,0.152849740933,0.349740932642,0.0854922279793,0.287564766839,0.189119170984,0.121761658031
debussy_preludes_1_8_(c)dery.mid,debussy,train,1.0,0.455284552846,0.79674796748,0.520325203252,0.715447154472,0.837398373984,0.308943089431,1.0,0.0695652173913,0.486956521739,0.0,0.852173913043,0.417391304348,0.139130434783,0.765217391304,0.00869565217391,0.886956521739,0.0434782608696,0.286956521739
debussy_preludes_1_8_(c)galimberti.mid,debussy,train,1.0,0.455284552846,0.80487804878,0.536585365854,0.69918699187,0.845528455285,0.317073170732,1.0,0.0512820512821,0.478632478632,0.0,0.846153846154,0.418803418803,0.145299145299,0.735042735043,0.00854700854701,0.880341880342,0.042735042735,0.290598290598
debussy_preludes_1_5_(c)galimberti.mid,debussy,train,0.365808823529,0.283088235294,0.477941176471,0.299632352941,1.0,0.290441176471,0.215073529412,0.349264705882,0.0165441176471,0.283088235294,0.0349264705882,0.443014705882,0.28125,0.0183823529412,1.0,0.0110294117647,0.279411764706,0.0533088235294,0.161764705882
debussy_preludes_2_10_(c)galimberti.mid,debussy,train,1.0,0.6,0.888888888889,0.544444444444,0.833333333333,0.677777777778,0.477777777778,0.754098360656,0.72131147541,0.885245901639,0.606557377049,0.704918032787,0.590163934426,0.213114754098,1.0,0.229508196721,1.0,0.491803278689,0.213114754098
debussy_preludes_1_9_(c)galimberti.mid,debussy,train,0.541025641026,0.420512820513,0.510256410256,0.374358974359,1.0,0.0974358974359,0.389743589744,0.924528301887,0.0707547169811,0.77358490566,0.816037735849,0.122641509434,0.419811320755,0.268867924528,1.0,0.839622641509,0.179245283019,0.424528301887,0.292452830189
debussy_preludes_2_10_(c)dery.mid,debussy,train,0.439285714286,0.696428571429,0.971428571429,0.435714285714,0.328571428571,1.0,0.4,0.405128205128,0.225641025641,1.0,0.702564102564,0.692307692308,0.389743589744,0.235897435897,0.471794871795,0.733333333333,0.702564102564,0.184615384615,0.389743589744
debussy_preludes_2_11_(c)galimberti.mid,debussy,train,0.972222222222,0.758333333333,0.963888888889,0.916666666667,1.0,0.488888888889,0.825,1.0,0.21107266436,0.944636678201,0.480968858131,0.719723183391,0.716262975779,0.425605536332,0.754325259516,0.491349480969,0.608996539792,0.415224913495,0.612456747405
debussy_preludes_1_7_(c)galimberti.mid,debussy,train,0.682373472949,0.663176265271,1.0,0.389179755672,0.755671902269,0.705061082024,0.607329842932,0.263279445727,0.639722863741,0.877598152425,0.579676674365,0.743648960739,0.300230946882,0.214780600462,1.0,0.526558891455,0.406466512702,0.415704387991,0.387990762125
debussy_preludes_2_1_(c)galimberti.mid,debussy,train,1.0,0.414110429448,0.377300613497,0.726993865031,0.407975460123,0.343558282209,0.377300613497,1.0,0.567307692308,0.649038461538,0.370192307692,0.221153846154,0.485576923077,0.653846153846,0.639423076923,0.173076923077,0.365384615385,0.379807692308,0.211538461538
debussy_nocturnes_3_(c)ames.mid,debussy,train,0.967018469657,0.638962181179,1.0,0.786279683377,0.766490765172,0.824538258575,0.8109058927,0.986230636833,0.275387263339,0.833620195066,0.440619621343,0.864027538726,0.587492828457,0.438324727481,1.0,0.604704532415,0.471026965003,0.530120481928,0.527825588067
debussy_preludes_2_2_(c)dery.mid,debussy,train,0.962406015038,0.406015037594,1.0,0.721804511278,0.526315789474,0.646616541353,0.834586466165,0.906666666667,0.8,0.72,0.986666666667,0.786666666667,0.453333333333,0.826666666667,0.933333333333,0.506666666667,0.64,1.0,0.48
debussy_preludes_2_2_(c)galimberti.mid,debussy,train,0.969465648855,0.412213740458,1.0,0.725190839695,0.549618320611,0.664122137405,0.793893129771,0.944444444444,0.819444444444,0.75,0.986111111111,0.833333333333,0.458333333333,0.861111111111,1.0,0.555555555556,0.652777777778,0.972222222222,0.472222222222
debussy_preludes_2_12_(c)dery.mid,debussy,train,0.676375404531,0.312297734628,0.757281553398,0.825242718447,0.794498381877,0.57928802589,1.0,0.756983240223,0.41061452514,0.539106145251,0.715083798883,0.59217877095,0.941340782123,0.483240223464,0.812849162011,0.558659217877,1.0,0.946927374302,0.779329608939
debussy_preludes_2_3_(c)galimberti.mid,debussy,train,1.0,0.130434782609,0.834782608696,0.530434782609,0.765217391304,0.460869565217,0.45652173913,0.892045454545,0.414772727273,0.170454545455,0.511363636364,0.579545454545,0.329545454545,0.363636363636,1.0,0.255681818182,0.346590909091,0.272727272727,0.323863636364
debussy_preludes_2_5_(c)galimberti.mid,debussy,train,0.729927007299,1.0,0.751824817518,0.605839416058,0.875912408759,0.846715328467,0.554744525547,0.605839416058,0.124087591241,1.0,0.0,0.751824817518,0.43795620438,0.167883211679,0.795620437956,0.0802919708029,0.846715328467,0.116788321168,0.43795620438
debussy_preludes_2_6_(c)dery.mid,debussy,train,0.952153110048,0.368421052632,0.588516746411,0.846889952153,0.636363636364,0.516746411483,1.0,0.789473684211,0.706766917293,0.578947368421,0.451127819549,0.473684210526,0.962406015038,0.368421052632,1.0,0.571428571429,0.240601503759,0.93984962406,0.631578947368
debussy_preludes_2_12_(c)galimberti.mid,debussy,train,0.836633663366,0.481848184818,0.924092409241,1.0,0.651815181518,0.339933993399,0.780528052805,0.947222222222,0.461111111111,0.811111111111,0.555555555556,1.0,0.936111111111,0.747222222222,0.716666666667,0.380555555556,0.572222222222,0.711111111111,0.602777777778
debussy_preludes_2_6_(c)galimberti.mid,debussy,train,0.970731707317,0.365853658537,0.560975609756,0.868292682927,0.619512195122,0.517073170732,1.0,0.801526717557,0.717557251908,0.572519083969,0.473282442748,0.404580152672,1.0,0.358778625954,0.969465648855,0.603053435115,0.206106870229,0.923664122137,0.641221374046
debussy_preludes_2_7_(c)galimberti.mid,debussy,train,1.0,0.490118577075,0.671936758893,0.924901185771,0.600790513834,0.940711462451,0.96837944664,0.614035087719,0.865497076023,0.72514619883,0.33918128655,0.654970760234,0.959064327485,0.409356725146,0.888888888889,0.853801169591,0.538011695906,0.432748538012,1.0
debussy_preludes_2_4_(c)dery.mid,debussy,train,0.412576687117,0.0966257668712,0.273006134969,0.800613496933,1.0,0.144171779141,0.273006134969,0.433839479393,0.14967462039,0.136659436009,0.173535791757,0.212581344902,0.27114967462,0.861171366594,0.41431670282,1.0,0.203904555315,0.29284164859,0.0932754880694
debussy_preludes_2_4_(c)galimberti.mid,debussy,train,0.403426791277,0.0934579439252,0.271028037383,0.803738317757,1.0,0.140186915888,0.271028037383,0.412663755459,0.152838427948,0.131004366812,0.168122270742,0.211790393013,0.272925764192,0.853711790393,0.401746724891,1.0,0.196506550218,0.28384279476,0.0960698689956
debussy_preludes_2_9_(c)galimberti.mid,debussy,train,0.863354037267,0.726708074534,0.770186335404,0.627329192547,1.0,0.826086956522,0.689440993789,0.977443609023,0.0676691729323,0.87969924812,0.0827067669173,0.84962406015,0.556390977444,0.203007518797,0.977443609023,0.233082706767,1.0,0.127819548872,0.706766917293
debussy_preludes_2_8_(c)dery.mid,debussy,train,0.948553054662,0.450160771704,0.672025723473,0.717041800643,0.784565916399,1.0,0.681672025723,0.41393442623,0.795081967213,0.573770491803,0.118852459016,0.737704918033,0.754098360656,0.159836065574,1.0,0.77868852459,0.495901639344,0.217213114754,0.651639344262
debussy_preludes_2_8_(c)galimberti.mid,debussy,train,0.957928802589,0.453074433657,0.669902912621,0.718446601942,0.7928802589,1.0,0.702265372168,0.408163265306,0.8,0.571428571429,0.118367346939,0.726530612245,0.742857142857,0.163265306122,1.0,0.767346938776,0.49387755102,0.216326530612,0.669387755102
debussy_suite_bergamasque_1_(c)dery.mid,debussy,train,0.946619217082,0.839857651246,1.0,0.839857651246,0.871886120996,0.857651245552,0.786476868327,0.938223938224,0.0888030888031,0.911196911197,0.0849420849421,1.0,0.648648648649,0.262548262548,0.876447876448,0.0694980694981,0.930501930502,0.162162162162,0.69111969112
debussy_suite_bergamasque_1_(c)galimberti.mid,debussy,train,0.953405017921,0.845878136201,1.0,0.845878136201,0.89247311828,0.89605734767,0.78853046595,0.945525291829,0.0894941634241,0.918287937743,0.0856031128405,1.0,0.642023346304,0.27626459144,0.898832684825,0.0700389105058,0.972762645914,0.167315175097,0.688715953307
debussy_reverie_(c)galimberti.mid,debussy,train,0.975845410628,0.613526570048,0.739130434783,1.0,0.797101449275,0.753623188406,0.903381642512,0.859649122807,0.321637426901,0.74269005848,0.72514619883,0.169590643275,1.0,0.210526315789,0.964912280702,0.602339181287,0.309941520468,0.894736842105,0.198830409357
debussy_suite_bergamasque_3_(c)dery.mid,debussy,train,0.958333333333,0.883333333333,0.820833333333,0.916666666667,0.95,1.0,0.566666666667,0.995614035088,0.0131578947368,0.929824561404,0.206140350877,0.657894736842,0.94298245614,0.0219298245614,1.0,0.175438596491,0.877192982456,0.144736842105,0.451754385965
debussy_suite_bergamasque_2_(c)galimberti.mid,debussy,train,1.0,0.644028103044,0.768149882904,0.709601873536,0.810304449649,0.709601873536,0.747072599532,1.0,0.22,0.785714285714,0.431428571429,0.505714285714,0.674285714286,0.191428571429,0.988571428571,0.34,0.525714285714,0.682857142857,0.228571428571
debussy_suite_bergamasque_3_(c)galimberti.mid,debussy,train,0.9625,0.883333333333,0.816666666667,0.916666666667,0.9625,1.0,0.566666666667,0.987012987013,0.012987012987,0.917748917749,0.203463203463,0.645021645022,0.930735930736,0.021645021645,1.0,0.177489177489,0.861471861472,0.142857142857,0.445887445887
debussy_suite_bergamasque_4_(c)galimberti.mid,debussy,train,1.0,0.681347150259,0.725388601036,0.753886010363,0.774611398964,0.79274611399,0.787564766839,1.0,0.12865497076,0.769005847953,0.701754385965,0.116959064327,0.707602339181,0.143274853801,0.874269005848,0.520467836257,0.374269005848,0.637426900585,0.251461988304
debussy_nocturnes_2_(c)siu.mid,debussy,train,0.996506827564,0.412829469673,1.0,0.590663702763,0.932994601461,0.700222292791,0.833915528739,0.531313818924,0.536759700477,0.442477876106,0.590537780803,0.481279782165,0.404016337645,0.229067392784,1.0,0.394826412526,0.35568413887,0.611980939415,0.28182437032
debussy_sonata_for_cello_and_piano_(c)harfesoft.mid,debussy,train,1.0,0.678851174935,0.834203655352,0.955613577023,0.772845953003,0.779373368146,0.984334203655,0.944256756757,0.349662162162,0.878378378378,0.597972972973,0.481418918919,0.807432432432,0.429054054054,1.0,0.530405405405,0.478040540541,0.731418918919,0.54222972973
debussy_trio_for_violin_cello_piano_(c)harfesoft.mid,debussy,train,0.92337164751,0.602577499129,1.0,0.846743295019,0.629049111808,0.896551724138,0.867641936607,1.0,0.349109414758,0.880407124682,0.487022900763,0.974045801527,0.728244274809,0.508905852417,0.919083969466,0.436641221374,0.873282442748,0.534351145038,0.733333333333
debussy_suite_bergamasque_3_(c)galimberti.mid,debussy,train,0.9625,0.883333333333,0.816666666667,0.916666666667,0.9625,1.0,0.566666666667,0.987012987013,0.012987012987,0.917748917749,0.203463203463,0.645021645022,0.930735930736,0.021645021645,1.0,0.177489177489,0.861471861472,0.142857142857,0.445887445887
debussy_suite_bergamasque_4_(c)galimberti.mid,debussy,train,1.0,0.681347150259,0.725388601036,0.753886010363,0.774611398964,0.79274611399,0.787564766839,1.0,0.12865497076,0.769005847953,0.701754385965,0.116959064327,0.707602339181,0.143274853801,0.874269005848,0.520467836257,0.374269005848,0.637426900585,0.251461988304
